x,original,kalman
3.7450000000,5.2500537747,5.5717371380
3.7460000000,5.4868572514,5.5547611607
3.7470000000,5.1206399151,5.4679369116
3.7480000000,5.6519898289,5.5047474950
3.7490000000,5.3548232713,5.4747626503
3.7500000000,5.4797602115,5.4757621625
3.7510000000,5.0874869105,5.3981071121
3.7520000000,5.0682179836,5.3321292864
3.7530000000,5.5977550218,5.3852544335
3.7540000000,5.6624027257,5.4406840919
3.7550000000,4.9991089632,5.3523690662
3.7560000000,4.6730974450,5.2165147420
3.7570000000,5.7833284535,5.3298774843
3.7580000000,5.3435205808,5.3326061036
3.7590000000,5.5201232845,5.3701095398
3.7600000000,5.4169804622,5.3794837242
3.7610000000,5.3499020672,5.3735673928
3.7620000000,5.5037509934,5.3996041129
3.7630000000,5.4473412597,5.4091515423
3.7640000000,5.0298644244,5.3332941187
3.7650000000,5.5707435599,5.3807840069
3.7660000000,5.4722607592,5.3990793574
3.7670000000,5.6446686591,5.4481972177
3.7680000000,5.5943299307,5.4774237603
3.7690000000,5.8421783231,5.5503746729
3.7700000000,5.8476260561,5.6098249495
3.7710000000,5.7152576083,5.6309114813
3.7720000000,5.8551138307,5.6757519512
3.7730000000,4.9049872131,5.5215990035
3.7740000000,5.2553376035,5.4683467235
3.7750000000,5.4919224159,5.4730618620
3.7760000000,5.0458698689,5.3876234634
3.7770000000,5.1906143077,5.3482216322
3.7780000000,5.6634630515,5.4112699161
3.7790000000,5.1638457623,5.3617850853
3.7800000000,5.0170923911,5.2928465465
3.7810000000,5.6985047792,5.3739781930
3.7820000000,5.3170976513,5.3626020847
3.7830000000,5.5376179535,5.3976052584
3.7840000000,5.4751968393,5.4131235746
3.7850000000,5.8193208311,5.4943630259
3.7860000000,5.2368952552,5.4428694718
3.7870000000,5.6250580575,5.4793071889
3.7880000000,5.4728188701,5.4780095252
3.7890000000,5.2236693482,5.4271414898
3.7900000000,5.8188045258,5.5054740970
3.7910000000,5.4628141635,5.4969421103
3.7920000000,4.8623170687,5.3700171020
3.7930000000,5.5816524159,5.4123441647
3.7940000000,5.6821130218,5.4662979362
3.7950000000,5.2877661376,5.4305915764
3.7960000000,5.7736905769,5.4992113765
3.7970000000,5.4068238081,5.4807338628
3.7980000000,5.5902603946,5.5026391692
3.7990000000,5.6281938118,5.5277500977
3.8000000000,5.5792934505,5.5380587683
3.8010000000,5.1258068347,5.4556083816
3.8020000000,5.3388636403,5.4322594333
3.8030000000,5.3843378528,5.4226751172
3.8040000000,5.4689888423,5.4319378622
3.8050000000,5.3731032006,5.4201709299
3.8060000000,5.4348726831,5.4231112805
3.8070000000,5.4748852071,5.4334660658
3.8080000000,5.4904858551,5.4448700237
3.8090000000,5.3588634016,5.4276686993
3.8100000000,5.6481752293,5.4717700053
3.8110000000,5.5525605536,5.4879281149
3.8120000000,5.9118832143,5.5727191348
3.8130000000,5.2885944896,5.5158942058
3.8140000000,5.5593813916,5.5245916429
3.8150000000,5.5970358975,5.5390804938
3.8160000000,5.4019870362,5.5116618023
3.8170000000,5.5040553447,5.5101405108
3.8180000000,5.9121534202,5.5905430927
3.8190000000,5.8884165846,5.6501177911
3.8200000000,5.4606968444,5.6122336017
3.8210000000,5.7371490107,5.6372166835
3.8220000000,5.9874791624,5.7072691793
3.8230000000,5.6844971573,5.7027147749
3.8240000000,5.5876842884,5.6797086776
3.8250000000,5.5764430117,5.6590555444
3.8260000000,5.3917349146,5.6055914185
3.8270000000,5.2515699128,5.5347871173
3.8280000000,5.6130328472,5.5504362633
3.8290000000,5.1366858893,5.4676861885
3.8300000000,5.3354559094,5.4412401327
3.8310000000,5.7770127671,5.5083946596
3.8320000000,5.1802176126,5.4427592502
3.8330000000,5.8708367632,5.5283747528
3.8340000000,5.5396819173,5.5306361857
3.8350000000,5.3037715537,5.4852632593
3.8360000000,5.7651370906,5.5412380256
3.8370000000,5.6149456267,5.5559795458
3.8380000000,5.7917975876,5.6031431542
3.8390000000,5.5998708231,5.6024886879
3.8400000000,5.5826015602,5.5985112624
3.8410000000,5.5423904582,5.5872871015
3.8420000000,6.1356179108,5.6969532634
3.8430000000,5.4898406369,5.6555307381
3.8440000000,5.4916441169,5.6227534139
3.8450000000,5.6487093717,5.6279446054
3.8460000000,5.5331188629,5.6089794569
3.8470000000,5.7305704748,5.6332976605
3.8480000000,5.5590187622,5.6184418808
3.8490000000,5.8458089308,5.6639152908
3.8500000000,5.6773071256,5.6665936578
3.8510000000,5.4386285143,5.6210006291
3.8520000000,5.0381152940,5.5044235620
3.8530000000,5.5964850739,5.5228358644
3.8540000000,5.7695060171,5.5721698949
3.8550000000,5.8781043334,5.6333567826
3.8560000000,5.5186513626,5.6104156986
3.8570000000,5.6213331024,5.6125991794
3.8580000000,5.8123085392,5.6525410513
3.8590000000,5.6611582580,5.6542644927
3.8600000000,5.5341539310,5.6302423803
3.8610000000,5.6748828573,5.6391704757
3.8620000000,5.7864525264,5.6686268859
3.8630000000,5.6377125209,5.6624440129
3.8640000000,5.9078375511,5.7115227205
3.8650000000,5.5775691647,5.6847320094
3.8660000000,5.2736053941,5.6025066863
3.8670000000,5.5570169367,5.5934087364
3.8680000000,5.7641061598,5.6275482211
3.8690000000,5.5709790901,5.6162343949
3.8700000000,5.6161760663,5.6162227291
3.8710000000,5.7593905795,5.6448562992
3.8720000000,5.6626890250,5.6484228444
3.8730000000,5.7408807017,5.6669144158
3.8740000000,5.2686794029,5.5872674132
3.8750000000,5.6052717283,5.5908682762
3.8760000000,5.1987741228,5.5124494455
3.8770000000,5.6405182419,5.5380632048
3.8780000000,5.1764689389,5.4657443516
3.8790000000,5.3479963048,5.4421947423
3.8800000000,5.2510009597,5.4039559858
3.8810000000,5.2809782886,5.3793604463
3.8820000000,6.0229153940,5.5080714359
3.8830000000,5.3552087236,5.4774988934
3.8840000000,5.4195063893,5.4659003926
3.8850000000,5.6832511769,5.5093705495
3.8860000000,5.0110876432,5.4097139682
3.8870000000,5.5928217384,5.4463355222
3.8880000000,6.1315712168,5.5833826612
3.8890000000,5.8664308976,5.6399923084
3.8900000000,5.6569880653,5.6433914598
3.8910000000,5.3802659102,5.5907663499
3.8920000000,5.8322256873,5.6390582174
3.8930000000,5.5630777242,5.6238621187
3.8940000000,5.6498815166,5.6290659983
3.8950000000,5.5996402622,5.6231808511
3.8960000000,5.6415543834,5.6268555576
3.8970000000,6.0269545120,5.7068753484
3.8980000000,5.5314695003,5.6717941788
3.8990000000,5.4428829892,5.6260119409
3.9000000000,5.6383026038,5.6284700735
3.9010000000,5.7606172031,5.6548994994
3.9020000000,6.0873670002,5.7413929996
3.9030000000,5.5282284173,5.6987600831
3.9040000000,5.5500263792,5.6690133423
3.9050000000,5.8388430198,5.7029792778
3.9060000000,5.9065928999,5.7437020022
3.9070000000,5.4894176356,5.6928451289
3.9080000000,5.5630039952,5.6668769022
3.9090000000,5.6410266711,5.6617068560
3.9100000000,5.5161533712,5.6325961590
3.9110000000,6.0977860773,5.7256341426
3.9120000000,6.1897799095,5.8184632960
3.9130000000,5.7689784528,5.8085663274
3.9140000000,5.4207244820,5.7309979583
3.9150000000,5.5207726252,5.6889528917
3.9160000000,5.5708518028,5.6653326739
3.9170000000,6.1387676014,5.7600196594
3.9180000000,5.7085861798,5.7497329635
3.9190000000,5.7344911672,5.7466846042
3.9200000000,5.7764799845,5.7526436803
3.9210000000,6.0945552042,5.8210259851
3.9220000000,5.7279096791,5.8024027239
3.9230000000,5.4860794230,5.7391380637
3.9240000000,5.9333041613,5.7779712832
3.9250000000,5.9340740591,5.8091918384
3.9260000000,5.4241726716,5.7321880050
3.9270000000,5.7680266542,5.7393557349
3.9280000000,5.8518999325,5.7618645744
3.9290000000,5.8242675309,5.7743451657
3.9300000000,5.9747873227,5.8144335971
3.9310000000,6.1543999268,5.8824268630
3.9320000000,5.6127492770,5.8284913458
3.9330000000,5.6185998505,5.7865130468
3.9340000000,5.3655751743,5.7023254723
3.9350000000,5.6340969148,5.6886797608
3.9360000000,5.5472814036,5.6604000893
3.9370000000,5.7918219396,5.6866844594
3.9380000000,5.4151456238,5.6323766923
3.9390000000,5.4983937770,5.6055801092
3.9400000000,5.8955116425,5.6635664159
3.9410000000,6.1654047171,5.7639340761
3.9420000000,6.0727336144,5.8256939838
3.9430000000,5.5385604335,5.7682672737
3.9440000000,5.6631035786,5.7472345347
3.9450000000,5.6828395763,5.7343555430
3.9460000000,5.7220816442,5.7319007632
3.9470000000,5.7318308178,5.7318867742
3.9480000000,5.8269407011,5.7508975596
3.9490000000,5.7825429313,5.7572266339
3.9500000000,5.6271635055,5.7312140082
3.9510000000,5.5842345605,5.7018181187
3.9520000000,5.8614533222,5.7337451594
3.9530000000,5.7005574439,5.7271076163
3.9540000000,5.4325084756,5.6681877882
3.9550000000,5.6892782755,5.6724058856
3.9560000000,5.8134016263,5.7006050338
3.9570000000,5.7154906847,5.7035821640
3.9580000000,6.1905482592,5.8009753830
3.9590000000,5.9941808945,5.8396164853
3.9600000000,5.9812618351,5.8679455553
3.9610000000,5.8362335762,5.8616031594
3.9620000000,5.8442982124,5.8581421700
3.9630000000,5.4556830624,5.7776503485
3.9640000000,5.8895614456,5.8000325679
3.9650000000,5.3971211728,5.7194502889
3.9660000000,5.7283043909,5.7212211093
3.9670000000,5.7387822652,5.7247333405
3.9680000000,5.8739464358,5.7545759596
3.9690000000,5.7364452479,5.7509498172
3.9700000000,5.7341804180,5.7475959374
3.9710000000,5.4082671315,5.6797301762
3.9720000000,6.1303811874,5.7698603784
3.9730000000,6.0428759297,5.8244634887
3.9740000000,5.4914479142,5.7578603738
3.9750000000,5.7935368577,5.7649956706
3.9760000000,5.7541767389,5.7628318842
3.9770000000,5.7728740618,5.7648403198
3.9780000000,6.0558680263,5.8230458611
3.9790000000,6.1455793308,5.8875525550
3.9800000000,5.3462332230,5.7792886886
3.9810000000,5.9015487068,5.8037406922
3.9820000000,5.7287873361,5.7887500210
3.9830000000,5.9811182008,5.8272236570
3.9840000000,5.7099506706,5.8037690597
3.9850000000,5.4790834083,5.7388319294
3.9860000000,5.6792553101,5.7269166056
3.9870000000,5.3512595747,5.6517851994
3.9880000000,5.5318366866,5.6277954968
3.9890000000,5.9469979851,5.6916359945
3.9900000000,5.8684079907,5.7269903937
3.9910000000,6.0305509921,5.7877025134
3.9920000000,6.0454758749,5.8392571857
3.9930000000,5.5559118893,5.7825881264
3.9940000000,5.9436309804,5.8147966972
3.9950000000,5.8918854694,5.8302144517
3.9960000000,5.9514415982,5.8544598810
3.9970000000,5.4500104566,5.7735699961
3.9980000000,5.8054706322,5.7799501233
3.9990000000,5.9192439102,5.8078088807
4.0000000000,5.7362852123,5.7935041470
4.0010000000,5.3137848481,5.6975602872
4.0020000000,6.0844082260,5.7749298750
4.0030000000,6.0582507240,5.8315940448
4.0040000000,5.8629199640,5.8378592286
4.0050000000,6.2772773958,5.9257428620
4.0060000000,6.0329400845,5.9471823065
4.0070000000,5.8205941796,5.9218646811
4.0080000000,5.8404041302,5.9055725710
4.0090000000,5.6117910005,5.8468162569
4.0100000000,6.0704863596,5.8915502774
4.0110000000,6.3343863585,5.9801174936
4.0120000000,6.1826586914,6.0206257332
4.0130000000,6.0781786861,6.0321363238
4.0140000000,5.8687815423,5.9994653675
4.0150000000,5.3814073294,5.8758537599
4.0160000000,5.7639717695,5.8534773618
4.0170000000,5.8170257242,5.8461870343
4.0180000000,6.2673023558,5.9304100986
4.0190000000,5.5691762822,5.8581633353
4.0200000000,5.5081479762,5.7881602635
4.0210000000,6.1132913878,5.8531864883
4.0220000000,5.6217124632,5.8068916833
4.0230000000,6.0148116230,5.8484756713
4.0240000000,5.7050620056,5.8197929381
4.0250000000,6.0899636888,5.8738270883
4.0260000000,6.0202232563,5.9031063219
4.0270000000,5.5217109793,5.8268272534
4.0280000000,5.8725372233,5.8359692473
4.0290000000,5.5380499796,5.7763853938
4.0300000000,5.8650869137,5.7941256978
4.0310000000,5.7155674635,5.7784140509
4.0320000000,6.3416309083,5.8910574224
4.0330000000,6.0376198921,5.9203699163
4.0340000000,5.7880932682,5.8939145867
4.0350000000,5.9242889094,5.8999894513
4.0360000000,6.0127432848,5.9225402180
4.0370000000,6.0597279587,5.9499777661
4.0380000000,6.0807092770,5.9761240683
4.0390000000,5.9230493834,5.9655091313
4.0400000000,5.6508276835,5.9025728418
4.0410000000,6.3328188634,5.9886220461
4.0420000000,5.9181488666,5.9745274102
4.0430000000,5.8779768978,5.9552173077
4.0440000000,5.7845826947,5.9210903851
4.0450000000,6.0858204629,5.9540364007
4.0460000000,5.7586821039,5.9149655413
4.0470000000,6.1516461430,5.9623016616
4.0480000000,5.8330910528,5.9364595399
4.0490000000,6.0883363952,5.9668349109
4.0500000000,5.5204727814,5.8775624850
4.0510000000,5.8618586969,5.8744217274
4.0520000000,5.6292637070,5.8253901233
4.0530000000,6.2547516049,5.9112624197
4.0540000000,5.9631965609,5.9216492479
4.0550000000,5.8598091849,5.9092812353
4.0560000000,5.6993738894,5.8672997661
4.0570000000,5.5519883583,5.8042374846
4.0580000000,5.4899279950,5.7413755866
4.0590000000,6.1739420194,5.8278888732
4.0600000000,5.7765961285,5.8176303243
4.0610000000,6.2046567392,5.8950356072
4.0620000000,5.7402193820,5.8640723622
4.0630000000,5.8114174667,5.8535413831
4.0640000000,5.7448995359,5.8318130137
4.0650000000,6.1123783684,5.8879260846
4.0660000000,6.0296056078,5.9162619892
4.0670000000,5.4628171708,5.8255730256
4.0680000000,5.7911375287,5.8186859262
4.0690000000,5.6826340867,5.7914755583
4.0700000000,6.0226911116,5.8377186690
4.0710000000,5.9607055526,5.8623160457
4.0720000000,5.9611704047,5.8820869175
4.0730000000,6.0198122292,5.9096319798
4.0740000000,5.4958431357,5.8268742110
4.0750000000,5.8517788787,5.8318551446
4.0760000000,5.3776059140,5.7410052985
4.0770000000,5.8111444896,5.7550331367
4.0780000000,6.1696387918,5.8379542677
4.0790000000,5.8713570176,5.8446348177
4.0800000000,6.0545209250,5.8866120392
4.0810000000,6.0193114818,5.9131519277
4.0820000000,5.5987784437,5.8502772309
4.0830000000,5.8589436269,5.8520105101
4.0840000000,5.7988141401,5.8413712361
4.0850000000,5.6290329131,5.7989035715
4.0860000000,5.9748744561,5.8340977484
4.0870000000,5.4713632865,5.7615508560
4.0880000000,5.7199400694,5.7532286987
4.0890000000,5.4481129838,5.6922055557
4.0900000000,6.1616405228,5.7860925491
4.0910000000,5.8605732144,5.8009886822
4.0920000000,6.0921582140,5.8592225885
4.0930000000,5.8596847929,5.8593150294
4.0940000000,5.9640472099,5.8802614655
4.0950000000,5.7086533709,5.8459398466
4.0960000000,6.1245165466,5.9016551866
4.0970000000,5.9760895056,5.9165420504
4.0980000000,5.6076493965,5.8547635196
4.0990000000,5.7015156627,5.8241139482
4.1000000000,5.9846868932,5.8562285372
4.1010000000,5.9222265379,5.8694281374
4.1020000000,6.5173808210,5.9990186741
4.1030000000,5.9539737299,5.9900096852
4.1040000000,5.6149579774,5.9149993437
4.1050000000,5.8905642153,5.9101123180
4.1060000000,6.0622661371,5.9405430818
4.1070000000,5.8622594296,5.9248863514
4.1080000000,6.1556667292,5.9710424269
4.1090000000,6.0712894892,5.9910918394
4.1100000000,5.9711859847,5.9871106684
4.1110000000,5.9389930413,5.9774871430
4.1120000000,6.2354905639,6.0290878272
4.1130000000,5.6581843317,5.9549071281
4.1140000000,6.0945118511,5.9828280727
4.1150000000,6.0073683074,5.9877361196
4.1160000000,5.8478172399,5.9597523437
4.1170000000,5.8808188087,5.9439656367
4.1180000000,5.8832991226,5.9318323339
4.1190000000,6.0439420991,5.9542542869
4.1200000000,5.8388602414,5.9311754778
4.1210000000,5.8006740404,5.9050751903
4.1220000000,5.8838685242,5.9008338571
4.1230000000,5.9859080665,5.9178486990
4.1240000000,6.1391254397,5.9621040471
4.1250000000,5.9608360141,5.9618504405
4.1260000000,5.6331779473,5.8961159419
4.1270000000,5.7930671969,5.8755061929
4.1280000000,5.8171543694,5.8638358282
4.1290000000,5.8738789737,5.8658444573
4.1300000000,6.3219715448,5.9570698748
4.1310000000,5.8033765627,5.9263312124
4.1320000000,5.9449198707,5.9300489440
4.1330000000,5.7356871092,5.8911765771
4.1340000000,6.2124585912,5.9554329799
4.1350000000,5.9490062076,5.9541476254
4.1360000000,6.0023856468,5.9637952297
4.1370000000,6.3607773668,6.0431916571
4.1380000000,5.7540337122,5.9853600681
4.1390000000,6.3652099832,6.0613300511
4.1400000000,5.9084735830,6.0307587575
4.1410000000,5.7632570643,5.9772584189
4.1420000000,6.0554002338,5.9928867819
4.1430000000,5.8920673535,5.9727228962
4.1440000000,6.0438808981,5.9869544966
4.1450000000,6.0904530008,6.0076541974
4.1460000000,6.4467007493,6.0954635078
4.1470000000,5.7635566173,6.0290821297
4.1480000000,6.2551504268,6.0742957891
4.1490000000,6.6743119554,6.1942990224
4.1500000000,5.7470823468,6.1048556873
4.1510000000,5.3932131016,5.9625271701
4.1520000000,5.9825931815,5.9665403724
4.1530000000,5.5205112883,5.8773345556
4.1540000000,5.8176774255,5.8654031296
4.1550000000,5.6780937474,5.8279412531
4.1560000000,5.8182574171,5.8260044859
4.1570000000,6.1893788767,5.8986793641
4.1580000000,6.2538186438,5.9697072200
4.1590000000,5.9888562310,5.9735370222
4.1600000000,5.7786389253,5.9345574028
4.1610000000,6.1438792285,5.9764217680
4.1620000000,6.0927260654,5.9996826275
4.1630000000,5.6026130075,5.9202687035
4.1640000000,6.4543126068,6.0270774841
4.1650000000,5.6605718422,5.9537763557
4.1660000000,6.3144922141,6.0259195274
4.1670000000,5.8929940654,5.9993344350
4.1680000000,6.1064029093,6.0207481299
4.1690000000,5.8634232325,5.9892831504
4.1700000000,5.9537637025,5.9821792608
4.1710000000,5.6416375894,5.9140709265
4.1720000000,6.0681235218,5.9448814456
4.1730000000,6.2859764538,6.0131004472
4.1740000000,5.8127822172,5.9730368012
4.1750000000,6.5286395577,6.0841573525
4.1760000000,5.9102668560,6.0493792532
4.1770000000,5.7827529674,5.9960539960
4.1780000000,6.3314426782,6.0631317325
4.1790000000,5.6994784946,5.9904010849
4.1800000000,6.4735228634,6.0870254406
4.1810000000,6.4188782342,6.1533959993
4.1820000000,6.2170753763,6.1661318747
4.1830000000,6.2415530444,6.1812161086
4.1840000000,5.8661374901,6.1182003849
4.1850000000,5.7663304505,6.0478263981
4.1860000000,6.0512995682,6.0485210321
4.1870000000,6.0536689139,6.0495506084
4.1880000000,5.9060339650,6.0208472798
4.1890000000,6.0468530819,6.0260484402
4.1900000000,6.1483836752,6.0505154872
4.1910000000,6.3540607104,6.1112245318
4.1920000000,5.8987585950,6.0687313445
4.1930000000,5.9935049936,6.0536860743
4.1940000000,5.8653950539,6.0160278702
4.1950000000,6.6539155056,6.1436053973
4.1960000000,6.2726945179,6.1694232214
4.1970000000,5.9910135493,6.1337412870
4.1980000000,5.9735964986,6.1017123293
4.1990000000,6.3220954756,6.1457889586
4.2000000000,6.1086874351,6.1383686539
4.2010000000,6.4849907662,6.2076930763
4.2020000000,6.5127587058,6.2687062022
4.2030000000,6.1266733633,6.2402996344
4.2040000000,6.1556352252,6.2233667526
4.2050000000,6.1764620787,6.2139858178
4.2060000000,6.7100704037,6.3132027350
4.2070000000,6.0155168737,6.2536655627
4.2080000000,6.1080448000,6.2245414102
4.2090000000,6.0295887666,6.1855508815
4.2100000000,5.6749924620,6.0834391976
4.2110000000,6.1476537180,6.0962821016
4.2120000000,5.8028423866,6.0375941586
4.2130000000,6.1615418544,6.0623836978
4.2140000000,5.8097104648,6.0118490512
4.2150000000,5.8202640508,5.9735320511
4.2160000000,6.3064036358,6.0401063681
4.2170000000,6.0136762213,6.0348203387
4.2180000000,6.4880518959,6.1254666501
4.2190000000,6.3561471476,6.1716027496
4.2200000000,6.1682511267,6.1709324250
4.2210000000,6.0766329035,6.1520725207
4.2220000000,6.1828394556,6.1582259077
4.2230000000,6.4184383109,6.2102683883
4.2240000000,6.4300674486,6.2542282004
4.2250000000,5.9102257457,6.1854277095
4.2260000000,6.5254086321,6.2534238940
4.2270000000,5.4223516923,6.0872094537
4.2280000000,6.2660131574,6.1229701944
4.2290000000,6.2965494413,6.1576860438
4.2300000000,6.1758810564,6.1613250463
4.2310000000,5.9434732489,6.1177546868
4.2320000000,5.7672791730,6.0476595841
4.2330000000,6.4977950065,6.1376866686
4.2340000000,5.8434503745,6.0788394097
4.2350000000,6.5151324850,6.1660980248
4.2360000000,5.8951630154,6.1119110229
4.2370000000,6.2517403237,6.1398768831
4.2380000000,5.6042906865,6.0327596438
4.2390000000,6.4445049871,6.1151087124
4.2400000000,6.3391640891,6.1599197878
4.2410000000,6.1964230354,6.1672204373
4.2420000000,6.2716300868,6.1881023672
4.2430000000,5.5576076655,6.0620034269
4.2440000000,6.4063490442,6.1308725503
4.2450000000,6.1904033053,6.1427787013
4.2460000000,6.6059949451,6.2354219501
4.2470000000,6.3059862764,6.2495348153
4.2480000000,6.1075367599,6.2211352043
4.2490000000,6.1345930283,6.2038267691
4.2500000000,6.4831505554,6.2596915263
4.2510000000,6.1474637573,6.2372459725
4.2520000000,6.0297032464,6.1957374273
4.2530000000,6.3929766638,6.2351852746
4.2540000000,5.9228167544,6.1727115706
4.2550000000,6.2152904270,6.1812273419
4.2560000000,6.3085828487,6.2066984432
4.2570000000,6.2357408036,6.2125069153
4.2580000000,5.9728838019,6.1645822926
4.2590000000,6.5979309802,6.2512520301
4.2600000000,5.8249334446,6.1659883130
4.2610000000,6.1427279167,6.1613362338
4.2620000000,6.5839842172,6.2458658305
4.2630000000,5.9932570869,6.1953440817
4.2640000000,5.6211375881,6.0805027830
4.2650000000,6.3758700198,6.1395762304
4.2660000000,5.8290891712,6.0774788185
4.2670000000,6.6970436787,6.2013917906
4.2680000000,5.8386953043,6.1288524933
4.2690000000,6.1425719754,6.1315963897
4.2700000000,6.2965572861,6.1645885690
4.2710000000,6.1143932733,6.1545495098
4.2720000000,6.4848932504,6.2206182579
4.2730000000,6.5249189972,6.2814784058
4.2740000000,5.9830224062,6.2217872059
4.2750000000,6.1327181682,6.2039733983
4.2760000000,6.3928433145,6.2417473816
4.2770000000,6.4133083458,6.2760595744
4.2780000000,6.1592606736,6.2526997942
4.2790000000,6.4212589709,6.2864116296
4.2800000000,6.1604258497,6.2612144736
4.2810000000,6.1922593214,6.2474234432
4.2820000000,6.3626911129,6.2704769771
4.2830000000,6.0544836249,6.2272783067
4.2840000000,6.1356650333,6.2089556520
4.2850000000,6.1737767806,6.2019198777
4.2860000000,6.0582312592,6.1731821540
4.2870000000,5.9960494808,6.1377556194
4.2880000000,6.6074516631,6.2316948281
4.2890000000,6.4761933729,6.2805945371
4.2900000000,6.5360613388,6.3316878974
4.2910000000,6.4078267441,6.3469156667
4.2920000000,6.3103195824,6.3395964499
4.2930000000,5.8981933825,6.2513158364
4.2940000000,6.3221329525,6.2654792596
4.2950000000,6.2751199233,6.2674073924
4.2960000000,5.9022553608,6.1943769861
4.2970000000,6.2934235308,6.2141862950
4.2980000000,6.4559738332,6.2625438026
4.2990000000,6.3576278743,6.2815606170
4.3000000000,5.8735224997,6.1999529935
4.3010000000,6.6563195222,6.2912262993
4.3020000000,6.7615012585,6.3852812911
4.3030000000,5.7903935065,6.2663037342
4.3040000000,6.1630378047,6.2456505483
4.3050000000,6.3661005295,6.2697405445
4.3060000000,6.3877135359,6.2933351428
4.3070000000,5.8832660040,6.2113213150
4.3080000000,6.1166673300,6.1923905180
4.3090000000,5.8769726224,6.1293069389
4.3100000000,6.6781344028,6.2390724317
4.3110000000,6.3597892349,6.2632157923
4.3120000000,6.2127724652,6.2531271269
4.3130000000,6.4957070448,6.3016431105
4.3140000000,6.5541339321,6.3521412748
4.3150000000,5.7573431952,6.2331816589
4.3160000000,6.1807377583,6.2226928788
4.3170000000,6.0239987899,6.1829540610
4.3180000000,6.0963410986,6.1656314685
4.3190000000,6.7835505722,6.2892152892
4.3200000000,6.4827051881,6.3279132690
4.3210000000,6.2326032920,6.3088512736
4.3220000000,6.0622749809,6.2595360151
4.3230000000,6.2572954421,6.2590879005
4.3240000000,6.2985261316,6.2669755467
4.3250000000,6.5688854445,6.3273575263
4.3260000000,6.2229343903,6.3064728991
4.3270000000,5.7468902065,6.1945563606
4.3280000000,6.2853757703,6.2127202425
4.3290000000,6.3918970998,6.2485556140
4.3300000000,6.0982322361,6.2184909384
4.3310000000,6.4011336614,6.2550194830
4.3320000000,6.3645180604,6.2769191985
4.3330000000,5.8049023630,6.1825158314
4.3340000000,6.2875116352,6.2035149921
4.3350000000,6.1632921122,6.1954704162
4.3360000000,5.7156928645,6.0995149058
4.3370000000,6.2811329581,6.1358385163
4.3380000000,6.1824354585,6.1451579047
4.3390000000,6.0485932105,6.1258449659
4.3400000000,6.3570534769,6.1720866681
4.3410000000,6.2544524317,6.1885598208
4.3420000000,6.6656051156,6.2839688798
4.3430000000,6.1184623689,6.2508675776
4.3440000000,5.7637046571,6.1534349935
4.3450000000,6.1642685035,6.1556016955
4.3460000000,6.5760931601,6.2396999884
4.3470000000,6.1287370401,6.2175073987
4.3480000000,6.3509733520,6.2442005894
4.3490000000,6.3373222317,6.2628249179
4.3500000000,6.3155407142,6.2733680771
4.3510000000,6.3499384611,6.2886821539
4.3520000000,6.0669803896,6.2443418011
4.3530000000,6.5663568155,6.3087448039
4.3540000000,6.5053150859,6.3480588603
4.3550000000,6.5132933657,6.3811057614
4.3560000000,6.6044186955,6.4257683482
4.3570000000,6.1481905644,6.3702527915
4.3580000000,6.4011217140,6.3764265760
4.3590000000,6.3504096189,6.3712231846
4.3600000000,6.3475725507,6.3664930578
4.3610000000,6.3782872455,6.3688518953
4.3620000000,5.9743913202,6.2899597803
4.3630000000,6.7469865373,6.3813651317
4.3640000000,6.5913005857,6.4233522225
4.3650000000,6.0301247985,6.3447067377
4.3660000000,6.2135155771,6.3184685056
4.3670000000,6.3753782193,6.3298504483
4.3680000000,6.4074840527,6.3453771692
4.3690000000,6.3737059782,6.3510429310
4.3700000000,6.4566671947,6.3721677837
4.3710000000,6.5639005784,6.4105143427
4.3720000000,6.4040615603,6.4092237862
4.3730000000,6.0715004471,6.3416791184
4.3740000000,5.8789674031,6.2491367753
4.3750000000,6.3535936445,6.2700281492
4.3760000000,6.5977924059,6.3355810005
4.3770000000,6.1139533171,6.2912554638
4.3780000000,6.2522463248,6.2834536360
4.3790000000,6.6314720403,6.3530573169
4.3800000000,6.2424778012,6.3309414137
4.3810000000,6.1314524851,6.2910436280
4.3820000000,6.6124314188,6.3553211862
4.3830000000,6.5910411330,6.4024651755
4.3840000000,6.4794830176,6.4178687439
4.3850000000,6.3998137305,6.4142577412
4.3860000000,6.2964405458,6.3906943022
4.3870000000,6.5946119056,6.4314778228
4.3880000000,6.1838222533,6.3819467089
4.3890000000,6.3887594472,6.3833092566
4.3900000000,5.8415561599,6.2749586372
4.3910000000,6.1502967058,6.2500262510
4.3920000000,6.0314830073,6.2063176022
4.3930000000,6.6098055238,6.2870151866
4.3940000000,6.3224812455,6.2941083983
4.3950000000,6.3158642433,6.2984595673
4.3960000000,6.1259303409,6.2639537220
4.3970000000,6.6879960862,6.3487621949
4.3980000000,7.2581121102,6.5306321779
4.3990000000,6.4148088086,6.5074675041
4.4000000000,6.6339186180,6.5327577269
4.4010000000,6.4085981612,6.5079258137
4.4020000000,6.1304461316,6.4324298773
4.4030000000,6.0720120594,6.3603463137
4.4040000000,6.4328069140,6.3748384338
4.4050000000,6.5659696346,6.4130646740
4.4060000000,6.8412364044,6.4986990200
4.4070000000,6.5374145349,6.5064421230
4.4080000000,6.8296232211,6.5710783426
4.4090000000,6.3558147863,6.5280256314
4.4100000000,6.2255243106,6.4675253672
